temp,humidity,windspeed,bike_rent_count
13.12,81,7.0015,55
13.12,87,11.0014,21
13.12,87,11.0014,18
12.3,93,16.9979,8
12.3,100,19.9995,3
11.48,100,15.0013,3
12.3,93,11.0014,1
12.3,93,7.0015,3
12.3,93,7.0015,31
12.3,93,12.998,111
13.12,93,0,253
13.12,93,8.9981,154
14.76,81,11.0014,68
16.4,71,7.0015,88
16.4,76,8.9981,99
16.4,76,15.0013,100
16.4,76,16.9979,101
16.4,76,11.0014,151
18.04,54,19.9995,253
18.04,54,15.0013,237
18.04,51,22.0028,168
17.22,54,19.9995,121
17.22,58,19.0012,78
16.4,62,26.0027,59
15.58,66,16.9979,23
14.76,71,15.0013,12
13.94,71,19.9995,8
13.94,71,12.998,3
13.12,76,7.0015,13
13.12,76,12.998,51
13.12,76,8.9981,140
14.76,66,8.9981,299
16.4,62,16.9979,185
18.04,54,22.0028,78
18.04,54,19.0012,86
21.32,42,6.0032,111
20.5,45,7.0015,119
21.32,42,16.9979,125
20.5,48,19.0012,142
20.5,42,12.998,313
18.86,59,11.0014,310
18.04,58,12.998,207
17.22,62,15.0013,138
16.4,66,15.0013,87
17.22,62,19.0012,50
17.22,58,19.0012,29
16.4,62,16.9979,16
16.4,62,12.998,14
14.76,71,12.998,5
16.4,66,12.998,36
16.4,66,12.998,123
17.22,67,16.9979,280
18.86,63,15.0013,210
21.32,53,19.0012,117
22.14,52,19.0012,159
22.96,49,23.9994,195
26.24,41,19.0012,175
27.06,39,16.9979,174
27.88,39,23.9994,173
27.88,39,19.0012,204
28.7,37,22.0028,332
27.88,39,11.0014,331
27.06,44,8.9981,190
25.42,46,8.9981,149
25.42,46,7.0015,113
25.42,50,11.0014,118
24.6,53,15.0013,86
24.6,53,16.9979,76
23.78,46,23.9994,51
22.96,43,15.0013,25
22.14,39,22.0028,8
21.32,34,27.9993,3
21.32,34,27.9993,2
18.04,44,27.9993,10
16.4,50,22.0028,13
17.22,47,32.9975,48
17.22,44,31.0009,76
18.04,38,27.9993,140
18.86,36,30.0026,196
18.86,33,27.9993,267
20.5,34,31.0009,301
20.5,31,32.9975,312
20.5,29,27.9993,313
20.5,31,26.0027,304
19.68,31,22.0028,278
18.86,31,22.0028,217
18.04,33,19.0012,154
17.22,35,15.0013,108
16.4,37,19.9995,93
16.4,37,22.0028,72
15.58,40,19.9995,50
10.66,100,11.0014,6
10.66,100,11.0014,4
10.66,93,12.998,7
9.84,93,16.9979,4
9.84,93,16.9979,3
9.84,93,15.0013,12
9.84,93,15.0013,28
9.84,93,0,95
10.66,87,16.9979,206
13.12,70,23.9994,173
13.12,61,23.9994,89
13.94,53,23.9994,95
14.76,50,23.9994,110
14.76,46,23.9994,87
13.94,46,27.9993,111
13.94,46,27.9993,167
13.94,46,22.0028,281
13.94,49,22.0028,136
13.12,53,12.998,77
13.12,53,8.9981,93
12.3,56,11.0014,74
12.3,61,6.0032,53
10.66,65,8.9981,32
9.84,75,8.9981,21
9.84,70,11.0014,9
9.84,70,11.0014,5
10.66,70,7.0015,12
10.66,70,7.0015,18
12.3,70,7.0015,55
13.94,66,7.0015,87
14.76,57,11.0014,154
16.4,47,11.0014,198
13.12,81,8.9981,184
13.94,81,8.9981,137
13.12,76,22.0028,190
13.94,76,26.0027,136
15.58,62,22.0028,196
15.58,54,23.9994,184
15.58,54,12.998,179
14.76,53,23.9994,148
13.12,61,16.9979,77
13.12,61,11.0014,53
12.3,65,12.998,39
12.3,61,7.0015,34
10.66,70,8.9981,24
12.3,61,0,11
11.48,70,6.0032,3
11.48,65,12.998,33
13.12,57,15.0013,33
13.94,57,11.0014,62
14.76,50,32.9975,142
16.4,43,27.9993,215
17.22,41,16.9979,243
18.04,38,19.0012,313
18.04,33,19.9995,367
18.86,31,8.9981,349
18.86,33,0,292
18.86,31,12.998,303
18.86,28,8.9981,274
18.86,31,0,172
17.22,44,15.0013,45
16.4,43,7.0015,36
16.4,50,6.0032,31
16.4,50,15.0013,6
15.58,66,16.9979,2
15.58,66,19.0012,1
15.58,71,19.9995,2
16.4,62,16.9979,7
17.22,58,19.0012,46
18.86,55,19.9995,339
20.5,51,26.0027,158
22.14,45,23.9994,90
24.6,40,26.0027,124
26.24,36,31.0009,157
27.88,34,22.0028,139
30.34,27,32.9975,123
31.16,23,36.9974,143
31.16,22,35.0008,189
30.34,23,40.9973,366
29.52,23,32.9975,386
28.7,24,31.0009,278
28.7,24,36.9974,173
28.7,30,30.0026,95
27.88,36,31.0009,75
26.24,47,15.0013,48
25.42,50,7.0015,22
25.42,57,27.9993,15
22.14,73,22.0028,4
20.5,88,32.9975,2
18.86,94,19.9995,5
19.68,88,22.0028,38
19.68,88,22.0028,134
15.58,87,39.0007,157
14.76,87,32.9975,46
13.94,81,26.0027,28
13.12,81,30.0026,19
13.94,71,26.0027,38
14.76,63,27.9993,56
14.76,57,32.9975,76
16.4,46,31.0009,68
15.58,46,27.9993,130
15.58,40,32.9975,267
14.76,43,19.9995,160
13.94,46,19.0012,91
13.94,46,35.0008,89
13.12,49,19.9995,46
12.3,49,19.0012,26
12.3,49,7.0015,15
10.66,60,8.9981,2
10.66,60,8.9981,4
9.84,65,8.9981,1
9.84,70,7.0015,13
9.84,70,7.0015,56
10.66,65,7.0015,133
13.12,61,15.0013,325
14.76,46,16.9979,165
16.4,37,26.0027,69
17.22,38,26.0027,93
18.04,41,16.9979,134
18.86,38,32.9975,112
20.5,34,27.9993,115
21.32,32,22.0028,117
22.14,28,27.9993,169
21.32,32,30.0026,356
21.32,29,23.9994,325
20.5,31,19.9995,232
18.86,51,15.0013,141
18.86,41,19.0012,102
18.86,41,19.0012,84
18.86,41,19.9995,40
18.86,41,19.0012,20
17.22,47,8.9981,13
17.22,54,0,7
14.76,66,12.998,3
13.94,76,12.998,1
13.94,76,15.0013,6
13.12,81,16.9979,64
13.94,76,11.0014,160
14.76,76,12.998,314
16.4,66,8.9981,170
17.22,67,7.0015,95
18.86,55,0,122
18.86,55,0,153
21.32,48,6.0032,135
22.96,43,6.0032,157
24.6,35,0,213
19.68,55,16.9979,333
18.86,59,19.9995,226
18.04,62,11.0014,203
18.04,67,19.0012,108
16.4,76,12.998,81
15.58,76,16.9979,54
14.76,76,15.0013,25
13.94,76,11.0014,13
13.94,76,11.0014,1
13.94,86,8.9981,1
13.12,87,12.998,9
13.94,87,0,35
13.94,87,11.0014,113
13.94,87,11.0014,221
14.76,76,12.998,185
14.76,71,19.0012,73
16.4,62,26.0027,98
15.58,66,15.0013,80
14.76,76,19.0012,42
13.94,87,15.0013,15
13.94,87,15.0013,25
13.12,93,16.9979,60
13.12,93,16.9979,148
13.12,93,16.9979,62
12.3,93,27.9993,53
12.3,93,22.0028,63
12.3,93,16.9979,54
12.3,93,19.9995,51
12.3,93,15.0013,35
12.3,87,15.0013,31
12.3,87,8.9981,20
13.12,87,15.0013,17
12.3,100,16.9979,14
12.3,100,16.9979,3
12.3,93,15.0013,5
12.3,93,12.998,13
12.3,93,11.0014,21
13.12,93,11.0014,54
13.94,87,7.0015,98
13.94,87,8.9981,133
14.76,81,0,142
14.76,81,8.9981,202
14.76,81,0,222
14.76,81,8.9981,212
14.76,87,0,201
15.58,82,0,191
15.58,82,6.0032,257
15.58,82,7.0015,177
15.58,82,8.9981,130
15.58,87,11.0014,93
14.76,93,8.9981,75
14.76,93,8.9981,87
15.58,87,6.0032,57
15.58,87,6.0032,53
15.58,87,8.9981,37
15.58,87,6.0032,36
15.58,87,8.9981,16
14.76,93,7.0015,5
14.76,93,6.0032,4
14.76,93,6.0032,4
14.76,100,6.0032,10
15.58,94,6.0032,55
16.4,87,0,150
16.4,87,8.9981,202
17.22,88,8.9981,230
18.86,82,7.0015,263
20.5,72,12.998,281
20.5,77,15.0013,297
20.5,77,12.998,240
20.5,77,12.998,131
18.04,88,12.998,95
18.04,94,16.9979,57
18.86,88,23.9994,32
19.68,88,22.0028,23
18.86,94,19.0012,4
18.86,94,19.0012,9
18.86,94,12.998,1
18.86,94,12.998,13
18.86,100,15.0013,61
20.5,88,15.0013,176
21.32,88,19.0012,314
22.96,83,19.9995,96
24.6,73,19.9995,104
24.6,73,22.0028,134
26.24,69,27.9993,139
29.52,54,23.9994,145
30.34,48,35.0008,141
29.52,51,26.0027,383
29.52,51,30.0026,284
27.88,57,35.0008,166
27.06,61,16.9979,158
26.24,50,19.0012,91
23.78,60,0,54
25.42,50,7.0015,24
25.42,50,6.0032,13
24.6,53,8.9981,14
23.78,56,8.9981,1
22.96,64,8.9981,6
22.14,68,8.9981,16
22.14,68,15.0013,189
19.68,88,26.0027,226
18.86,94,32.9975,54
20.5,82,27.9993,40
21.32,77,23.9994,49
22.14,68,19.0012,106
20.5,82,19.0012,44
19.68,77,35.0008,78
19.68,77,26.0027,99
18.04,77,15.0013,291
18.04,77,15.0013,224
17.22,82,19.0012,130
17.22,82,19.0012,103
17.22,82,12.998,84
16.4,94,19.9995,54
16.4,94,16.9979,39
16.4,100,19.9995,15
16.4,100,19.9995,1
16.4,100,19.9995,2
16.4,94,22.0028,2
16.4,94,22.0028,3
15.58,94,16.9979,5
15.58,94,15.0013,34
14.76,100,15.0013,70
15.58,94,15.0013,65
16.4,87,12.998,46
17.22,82,12.998,61
17.22,82,16.9979,95
18.04,77,12.998,61
17.22,77,16.9979,106
18.86,67,19.9995,309
18.04,62,26.0027,321
18.04,62,16.9979,175
18.04,62,16.9979,126
17.22,67,11.0014,117
17.22,67,12.998,99
16.4,71,8.9981,62
14.76,76,8.9981,3
13.94,76,0,9
13.94,76,6.0032,14
13.94,76,7.0015,70
15.58,66,0,193
18.86,51,8.9981,170
20.5,51,12.998,89
21.32,45,11.0014,115
22.96,37,15.0013,159
24.6,31,6.0032,142
24.6,26,7.0015,202
24.6,28,0,388
22.96,30,0,337
22.14,32,0,259
20.5,51,12.998,169
18.86,63,8.9981,145
19.68,55,7.0015,104
18.86,59,7.0015,47
18.04,67,0,27
18.04,62,0,15
16.4,76,0,18
16.4,76,0,3
15.58,82,6.0032,3
14.76,81,7.0015,13
14.76,81,6.0032,47
16.4,71,11.0014,149
18.04,62,19.9995,300
20.5,55,12.998,178
20.5,55,12.998,122
21.32,55,12.998,136
21.32,55,19.0012,200
22.14,52,16.9979,180
22.14,52,16.9979,163
22.14,52,30.0026,162
21.32,55,32.9975,243
18.86,67,26.0027,263
17.22,77,26.0027,209
16.4,76,22.0028,118
16.4,76,19.9995,102
15.58,82,26.0027,80
14.76,81,12.998,64
14.76,81,15.0013,43
14.76,87,19.0012,33
14.76,87,8.9981,24
14.76,87,11.0014,14
14.76,87,15.0013,5
15.58,87,19.0012,4
16.4,82,22.0028,10
16.4,82,27.9993,21
16.4,87,23.9994,45
16.4,100,19.9995,29
17.22,94,26.0027,22
17.22,94,30.0026,31
18.86,88,39.0007,32
18.86,94,35.0008,58
21.32,83,39.0007,63
21.32,83,39.0007,78
20.5,88,31.0009,33
20.5,88,39.0007,15
20.5,94,26.0027,38
21.32,94,27.9993,71
18.04,94,0,14
17.22,100,0,24
18.04,77,19.0012,35
18.04,77,19.0012,33
17.22,67,15.0013,31
16.4,62,12.998,29
16.4,66,8.9981,25
14.76,76,7.0015,7
14.76,71,11.0014,3
14.76,50,23.9994,16
15.58,46,26.0027,43
17.22,44,30.0026,211
18.86,41,27.9993,304
18.86,38,26.0027,354
21.32,34,26.0027,361
22.14,30,23.9994,343
22.96,30,30.0026,306
22.96,30,26.0027,277
21.32,36,12.998,141
20.5,42,12.998,83
20.5,39,7.0015,70
18.04,67,11.0014,56
18.86,47,6.0032,39
18.86,47,8.9981,19
17.22,67,7.0015,16
17.22,62,7.0015,7
16.4,82,0,54
18.86,63,0,168
18.86,63,0,297
20.5,55,7.0015,169
21.32,55,7.0015,109
22.14,52,6.0032,123
22.96,49,11.0014,169
23.78,49,12.998,144
24.6,43,12.998,176
24.6,46,19.0012,205
23.78,49,19.0012,428
26.24,31,23.9994,362
22.96,46,16.9979,286
24.6,33,19.9995,165
21.32,55,19.0012,90
20.5,59,16.9979,46
20.5,55,15.0013,25
18.86,63,15.0013,7
18.86,67,19.0012,13
19.68,63,15.0013,3
18.86,67,6.0032,5
18.86,72,12.998,18
19.68,67,0,65
21.32,55,0,188
20.5,68,8.9981,351
21.32,63,6.0032,162
20.5,72,15.0013,75
22.14,68,11.0014,72
22.14,64,6.0032,103
22.14,68,15.0013,129
22.14,64,12.998,107
22.14,65,11.0014,127
22.96,52,19.9995,192
22.96,60,7.0015,411
22.14,64,8.9981,421
20.5,72,12.998,276
20.5,72,15.0013,168
20.5,72,8.9981,122
19.68,77,6.0032,112
18.86,88,6.0032,52
17.22,67,6.0032,96
17.22,69,7.0015,59
16.4,82,7.0015,23
16.4,76,7.0015,17
16.4,82,6.0032,10
16.4,82,6.0032,13
17.22,77,6.0032,33
18.04,77,8.9981,59
18.86,72,8.9981,141
19.68,63,12.998,264
18.86,82,7.0015,250
19.68,77,7.0015,281
20.5,63,11.0014,332
20.5,68,7.0015,238
20.5,72,0,266
19.68,82,16.9979,196
18.86,82,6.0032,159
18.86,84,7.0015,178
18.86,82,0,121
18.86,82,0,105
18.86,82,0,100
18.86,77,12.998,146
18.86,72,8.9981,177
18.86,72,8.9981,114
18.04,77,15.0013,35
18.04,77,11.0014,17
18.04,77,8.9981,20
18.04,88,7.0015,62
18.86,82,22.0028,209
19.68,77,15.0013,371
22.14,77,15.0013,108
23.78,73,19.9995,130
25.42,69,15.0013,187
25.42,69,12.998,170
26.24,69,15.0013,181
27.06,65,12.998,537
26.24,65,12.998,518
25.42,69,8.9981,218
24.6,73,7.0015,232
24.6,73,0,125
22.96,83,15.0013,16
22.96,78,16.9979,14
22.96,78,16.9979,5
22.14,83,19.0012,2
21.32,88,15.0013,4
21.32,88,8.9981,14
21.32,94,11.0014,109
22.14,88,15.0013,265
22.96,83,19.0012,459
24.6,78,23.9994,186
26.24,69,23.9994,127
27.88,61,32.9975,217
28.7,58,40.9973,194
28.7,58,35.0008,158
28.7,58,30.0026,154
29.52,54,31.0009,271
28.7,54,31.0009,517
28.7,48,27.9993,544
27.88,57,23.9994,365
27.06,61,12.998,290
26.24,61,30.0026,225
23.78,60,26.0027,113
22.96,68,22.0028,62
21.32,77,11.0014,27
20.5,82,19.0012,7
20.5,82,19.0012,4
17.22,88,35.0008,1
14.76,87,22.0028,9
13.94,93,26.0027,21
13.94,93,23.9994,52
13.94,93,26.0027,79
13.94,93,23.9994,40
13.94,93,19.0012,31
16.4,82,22.0028,72
18.04,62,23.9994,124
18.86,59,30.0026,143
20.5,51,26.0027,107
19.68,51,27.9993,129
20.5,45,31.0009,195
16.4,71,16.9979,410
17.22,58,23.9994,296
16.4,62,22.0028,191
15.58,62,15.0013,89
14.76,62,15.0013,57
13.94,71,12.998,10
13.94,66,16.9979,4
13.94,66,16.9979,30
13.94,66,16.9979,89
15.58,58,16.9979,271
17.22,50,16.9979,440
18.86,44,19.0012,184
20.5,39,19.0012,128
21.32,36,30.0026,148
21.32,34,23.9994,196
22.14,30,39.0007,192
22.14,28,30.0026,154
22.96,26,32.9975,147
23.78,24,27.9993,269
22.96,26,26.0027,533
22.96,26,19.0012,520
22.14,28,15.0013,361
20.5,34,11.0014,258
20.5,36,12.998,180
19.68,39,12.998,165
18.86,41,12.998,115
18.04,44,11.0014,56
16.4,62,11.0014,32
15.58,62,7.0015,16
14.76,71,7.0015,9
14.76,71,7.0015,1
13.94,81,7.0015,16
14.76,81,6.0032,82
17.22,77,16.9979,450
18.86,67,19.0012,188
22.14,49,22.0028,127
22.14,49,22.0028,165
22.96,49,23.9994,246
23.78,40,22.0028,253
24.6,40,30.0026,213
24.6,38,26.0027,260
24.6,40,16.9979,344
23.78,40,23.9994,553
22.14,52,23.9994,470
22.14,52,23.9994,292
21.32,48,7.0015,190
19.68,67,8.9981,152
18.86,72,15.0013,151
18.04,82,8.9981,120
17.22,82,8.9981,86
17.22,82,7.0015,58
17.22,82,6.0032,52
17.22,77,6.0032,18
16.4,82,7.0015,5
18.86,59,8.9981,7
17.22,77,6.0032,13
19.68,59,0,40
21.32,52,12.998,115
22.14,49,19.0012,218
22.96,49,19.9995,298
22.96,43,0,347
24.6,40,12.998,373
24.6,35,19.0012,436
24.6,35,11.0014,378
24.6,38,16.9979,378
24.6,38,12.998,342
23.78,40,15.0013,354
23.78,37,11.0014,289
22.96,43,12.998,267
22.96,43,8.9981,219
22.14,49,15.0013,182
22.14,49,12.998,120
20.5,59,7.0015,119
20.5,59,7.0015,100
21.32,55,0,64
19.68,63,0,59
18.86,72,6.0032,31
17.22,82,0,10
18.04,82,0,6
18.86,82,0,23
21.32,63,8.9981,86
22.96,52,15.0013,160
23.78,49,8.9981,244
23.78,49,6.0032,340
24.6,46,6.0032,382
24.6,49,0,366
24.6,49,0,358
24.6,46,7.0015,385
23.78,49,19.0012,351
23.78,49,0,268
22.96,64,0,239
21.32,77,8.9981,174
20.5,88,6.0032,115
18.86,88,6.0032,50
18.86,82,6.0032,53
18.04,88,0,33
18.04,94,0,8
18.86,82,6.0032,7
17.22,82,11.0014,4
17.22,77,11.0014,23
18.04,72,16.9979,89
19.68,63,16.9979,237
21.32,55,15.0013,374
22.14,56,11.0014,178
22.96,52,12.998,119
24.6,46,15.0013,125
25.42,38,19.0012,174
25.42,41,15.0013,162
25.42,41,15.0013,199
26.24,38,15.0013,304
25.42,38,16.9979,598
25.42,38,19.9995,524
23.78,43,12.998,384
22.14,49,12.998,239
21.32,59,8.9981,156
21.32,68,6.0032,116
20.5,68,6.0032,61
19.68,63,0,18
18.86,59,6.0032,15
18.04,58,8.9981,5
18.04,54,12.998,4
17.22,62,16.9979,2
16.4,66,15.0013,29
17.22,67,8.9981,112
18.04,62,8.9981,314
20.5,51,7.0015,425
21.32,48,7.0015,205
22.96,37,6.0032,127
22.96,43,8.9981,125
24.6,38,0,217
25.42,38,16.9979,202
25.42,33,0,176
26.24,33,6.0032,180
27.06,31,7.0015,327
26.24,33,0,611
26.24,29,8.9981,550
22.14,60,8.9981,291
22.14,52,0,203
21.32,55,7.0015,150
21.32,59,8.9981,81
21.32,55,8.9981,38
20.5,59,7.0015,20
21.32,59,0,10
20.5,63,15.0013,3
19.68,88,8.9981,2
18.86,88,8.9981,20
18.86,82,8.9981,99
19.68,72,12.998,318
19.68,77,16.9979,442
21.32,72,8.9981,203
22.14,68,6.0032,154
22.96,64,6.0032,141
25.42,50,0,193
25.42,53,6.0032,177
26.24,41,0,179
27.06,39,0,289
26.24,47,7.0015,259
25.42,50,19.9995,274
22.96,52,8.9981,401
22.14,64,8.9981,273
22.14,60,0,234
20.5,72,16.9979,146
18.86,88,16.9979,81
18.86,88,15.0013,44
18.86,88,15.0013,17
18.04,94,12.998,15
18.04,88,8.9981,5
17.22,94,0,6
17.22,94,8.9981,29
18.04,88,0,112
18.86,88,8.9981,297
19.68,82,12.998,421
20.5,77,19.0012,212
22.14,68,15.0013,147
23.78,60,15.0013,179
23.78,60,15.0013,207
25.42,57,19.9995,218
25.42,61,15.0013,191
26.24,53,16.9979,217
26.24,57,16.9979,288
26.24,57,12.998,594
25.42,69,15.0013,527
24.6,64,12.998,364
22.14,83,12.998,172
22.14,77,12.998,103
21.32,83,11.0014,52
21.32,83,11.0014,20
20.5,88,8.9981,11
20.5,88,8.9981,4
20.5,88,11.0014,5
20.5,88,12.998,25
20.5,88,11.0014,157
20.5,88,12.998,387
20.5,88,12.998,233
21.32,83,8.9981,130
21.32,83,11.0014,146
21.32,88,12.998,223
21.32,88,26.0027,226
21.32,87,19.0012,190
21.32,88,11.0014,198
21.32,88,11.0014,491
21.32,88,11.0014,398
21.32,83,12.998,270
21.32,83,8.9981,152
21.32,84,11.0014,154
21.32,83,15.0013,132
20.5,88,11.0014,119
20.5,88,8.9981,82
20.5,88,8.9981,52
20.5,88,8.9981,35
20.5,82,11.0014,5
20.5,82,7.0015,14
19.68,100,0,32
20.5,94,0,88
21.32,94,6.0032,100
21.32,94,11.0014,167
21.32,94,8.9981,279
21.32,100,6.0032,279
21.32,100,6.0032,248
22.14,94,8.9981,216
22.14,94,11.0014,294
22.14,94,12.998,295
22.96,88,12.998,272
22.96,88,15.0013,304
22.14,94,8.9981,248
22.14,94,8.9981,157
22.14,94,15.0013,59
22.14,94,11.0014,26
21.32,100,12.998,44
21.32,100,0,39
21.32,100,7.0015,47
21.32,100,0,13
21.32,100,7.0015,14
21.32,100,8.9981,17
21.32,100,8.9981,42
22.14,94,8.9981,70
23.78,83,16.9979,134
23.78,83,15.0013,226
25.42,73,19.9995,367
25.42,73,19.0012,456
26.24,73,12.998,437
27.06,69,16.9979,459
26.24,69,16.9979,440
22.96,78,23.9994,392
22.96,78,16.9979,237
22.14,88,0,191
22.14,88,0,151
22.96,83,0,117
22.14,88,15.0013,69
21.32,94,7.0015,38
21.32,94,8.9981,14
20.5,100,6.0032,13
20.5,100,8.9981,6
20.5,93,12.998,21
21.32,88,11.0014,104
21.32,83,19.0012,272
22.96,73,19.9995,394
25.42,65,6.0032,112
26.24,57,0,185
27.06,54,6.0032,209
27.88,51,0,214
27.88,51,0,193
29.52,51,0,165
24.6,78,16.9979,226
23.78,88,15.0013,274
23.78,83,12.998,453
23.78,83,16.9979,308
23.78,83,0,198
23.78,83,0,177
22.96,88,6.0032,127
22.96,88,6.0032,57
22.96,88,0,31
22.96,88,0,8
22.14,94,16.9979,4
22.14,94,16.9979,4
21.32,94,16.9979,22
21.32,94,16.9979,49
21.32,94,16.9979,151
21.32,94,19.9995,347
22.14,88,16.9979,207
22.14,88,16.9979,104
22.96,83,27.9993,130
22.96,83,27.9993,153
25.42,73,31.0009,184
25.42,61,22.0028,290
25.42,65,27.9993,604
24.6,69,16.9979,349
23.78,83,27.9993,283
22.14,88,19.0012,98
22.14,88,15.0013,23
22.14,88,16.9979,12
21.32,94,15.0013,6
21.32,94,19.9995,9
21.32,94,19.9995,3
21.32,100,15.0013,9
21.32,100,8.9981,101
22.14,88,12.998,274
22.96,88,19.0012,453
22.96,83,16.9979,202
22.14,88,19.0012,106
22.14,94,6.0032,23
22.96,94,19.9995,54
22.96,83,22.0028,122
23.78,78,19.0012,138
24.6,78,16.9979,167
24.6,73,12.998,294
24.6,69,8.9981,565
24.6,73,15.0013,489
21.32,88,0,85
21.32,83,0,117
21.32,94,6.0032,59
21.32,94,7.0015,29
20.5,94,0,6
20.5,94,0,15
19.68,94,0,5
19.68,94,0,26
20.5,94,0,103
20.5,100,0,257
21.32,88,0,487
22.14,88,6.0032,216
22.14,83,0,130
22.14,88,11.0014,164
23.78,78,7.0015,168
23.78,64,16.9979,183
22.14,73,12.998,180
22.96,78,11.0014,188
23.78,64,12.998,302
22.96,78,11.0014,547
24.6,55,11.0014,513
23.78,60,8.9981,410
22.14,77,19.0012,209
19.68,94,0,72
28.7,79,11.0014,34
28.7,84,16.9979,17
28.7,79,11.0014,3
27.88,89,12.998,6
27.88,89,15.0013,4
27.06,89,6.0032,21
27.88,89,6.0032,128
28.7,79,11.0014,284
29.52,79,12.998,454
30.34,74,15.0013,207
31.16,75,16.9979,115
33.62,59,15.0013,112
35.26,53,0,169
36.9,37,12.998,154
36.9,37,16.9979,145
36.9,39,19.9995,152
35.26,47,19.9995,266
33.62,56,26.0027,309
30.34,79,11.0014,264
30.34,79,16.9979,256
30.34,70,19.0012,190
30.34,66,8.9981,129
30.34,51,11.0014,69
29.52,38,7.0015,15
28.7,39,0,6
27.06,44,7.0015,4
27.06,41,12.998,3
27.06,39,15.0013,31
28.7,34,16.9979,304
28.7,32,19.9995,467
29.52,26,23.9994,225
30.34,28,26.0027,165
31.16,25,31.0009,232
32.8,24,23.9994,203
31.98,24,22.0028,185
32.8,21,26.0027,188
32.8,22,32.9975,318
31.16,20,35.0008,572
30.34,22,26.0027,525
29.52,23,19.9995,379
28.7,24,12.998,337
27.06,31,12.998,248
26.24,33,16.9979,155
25.42,35,15.0013,112
25.42,38,19.0012,68
24.6,38,23.9994,22
22.96,43,15.0013,12
22.14,49,15.0013,5
21.32,48,22.0028,6
21.32,48,23.9994,28
22.14,45,19.9995,106
22.14,45,16.9979,277
22.96,43,22.0028,502
23.78,40,11.0014,230
25.42,33,16.9979,161
26.24,31,22.0028,192
27.06,27,19.0012,259
27.88,26,16.9979,248
28.7,28,19.0012,240
28.7,28,19.0012,212
29.52,26,22.0028,349
29.52,25,19.0012,558
28.7,24,19.9995,564
26.24,29,11.0014,293
26.24,29,7.0015,247
25.42,35,0,171
23.78,46,7.0015,171
22.96,52,0,93
22.14,64,7.0015,94
21.32,59,7.0015,18
21.32,59,6.0032,15
20.5,64,0,8
22.14,60,0,28
22.96,56,0,87
24.6,46,6.0032,125
25.42,43,8.9981,224
26.24,38,7.0015,317
27.06,36,8.9981,369
28.7,32,11.0014,420
30.34,28,8.9981,456
30.34,33,15.0013,451
30.34,27,27.9993,404
29.52,30,8.9981,440
29.52,34,16.9979,344
28.7,39,6.0032,285
28.7,48,6.0032,239
27.06,47,7.0015,185
26.24,57,15.0013,190
26.24,57,0,150
26.24,57,6.0032,113
26.24,61,11.0014,96
26.24,61,11.0014,64
25.42,65,11.0014,47
25.42,65,11.0014,12
25.42,61,8.9981,6
25.42,61,7.0015,21
24.6,73,16.9979,27
24.6,73,16.9979,98
24.6,78,12.998,164
25.42,73,6.0032,251
26.24,69,7.0015,335
26.24,69,7.0015,335
27.06,65,7.0015,367
28.7,58,11.0014,385
28.7,54,0,417
29.52,51,6.0032,398
30.34,51,0,390
28.7,58,7.0015,363
27.88,65,11.0014,357
27.06,69,12.998,279
26.24,73,11.0014,165
26.24,78,15.0013,130
25.42,78,8.9981,29
24.6,83,8.9981,14
23.78,88,7.0015,8
23.78,88,0,5
22.96,94,7.0015,8
22.96,88,6.0032,31
25.42,78,7.0015,299
26.24,73,6.0032,438
28.7,58,11.0014,188
29.52,51,15.0013,95
31.16,37,11.0014,153
31.98,35,0,180
31.98,31,8.9981,145
32.8,29,12.998,165
31.16,33,8.9981,267
31.16,31,8.9981,556
29.52,54,12.998,407
27.88,61,8.9981,336
27.06,57,6.0032,189
27.06,61,6.0032,173
26.24,69,6.0032,60
26.24,65,6.0032,20
25.42,69,8.9981,4
24.6,73,6.0032,5
24.6,73,6.0032,2
23.78,83,8.9981,5
23.78,88,11.0014,32
24.6,78,8.9981,126
26.24,69,12.998,334
27.88,61,8.9981,477
29.52,58,15.0013,217
31.16,48,12.998,123
31.16,52,16.9979,151
32.8,46,19.0012,183
32.8,43,16.9979,196
32.8,43,19.0012,146
33.62,41,22.0028,183
32.8,38,15.0013,308
32.8,43,16.9979,539
31.98,46,19.0012,551
31.16,48,16.9979,424
30.34,56,8.9981,346
29.52,70,8.9981,218
28.7,65,8.9981,153
27.88,79,7.0015,90
27.06,89,8.9981,41
27.06,78,0,23
26.24,89,6.0032,7
26.24,89,6.0032,3
25.42,83,0,6
25.42,88,0,21
26.24,89,8.9981,116
31.16,58,11.0014,481
31.16,58,11.0014,202
33.62,43,15.0013,90
34.44,41,12.998,134
36.08,42,8.9981,149
36.9,42,0,136
37.72,40,16.9979,155
37.72,40,11.0014,128
37.72,35,15.0013,506
36.9,37,15.0013,459
33.62,59,8.9981,384
32.8,63,8.9981,280
32.8,66,8.9981,202
31.16,75,11.0014,176
31.16,75,12.998,116
30.34,79,8.9981,47
29.52,84,11.0014,6
29.52,84,7.0015,2
29.52,79,6.0032,6
28.7,84,0,20
29.52,84,6.0032,118
29.52,79,8.9981,314
31.16,70,7.0015,432
34.44,49,0,168
35.26,50,19.0012,94
36.9,42,15.0013,118
37.72,35,12.998,140
36.9,37,6.0032,136
37.72,40,12.998,118
38.54,31,11.0014,104
37.72,33,8.9981,200
36.9,37,16.9979,409
